Admin_name,Full_id,Admin_id,2009,1999,1989
Sousela,10105130524,130524,40,105,144
Torno,10105130525,130525,108,178,177
Vilar do Torno e Alentém,10105130526,130526,40,82,154
Marco de Canaveses,101051307,51307,1546,3733,5039
Alpendurada e Matos,10105130701,130701,28,78,268
Ariz,10105130702,130702,41,108,159
Avessadas,10105130703,130703,58,164,210
Banho e Carvalhosa,10105130704,130704,49,134,94
Constance,10105130705,130705,66,78,110
Favões,10105130706,130706,24,94,116
Folhada,10105130707,130707,78,214,191
Fornos,10105130708,130708,19,38,49
Freixo,10105130709,130709,44,103,122
Magrelos,10105130710,130710,14,53,66
Manhuncelos,10105130711,130711,30,55,69
Maureles,10105130712,130712,28,72,73
Paços de Gaiolo,10105130713,130713,62,191,183
Paredes de Viadores,10105130714,130714,70,145,214
Penha Longa,10105130715,130715,81,149,205
Rio de Galinhas,10105130716,130716,4,12,54
Rosem,10105130717,130717,27,65,54
Sande,10105130718,130718,44,118,221
Santo Isidoro,10105130719,130719,20,78,117
São Lourenço do Douro,10105130720,130720,48,82,81
São Nicolau,10105130721,130721,8,13,26
Soalhães,10105130722,130722,194,363,499
Sobretâmega,10105130723,130723,24,41,72
Tabuado,10105130724,130724,36,148,171
Torrão,10105130725,130725,2,15,21
Toutosa,10105130726,130726,20,12,41
Tuias,10105130727,130727,49,160,200
Várzea do Douro,10105130728,130728,19,87,133
Várzea da Ovelha e Aliviada,10105130729,130729,155,303,372
Vila Boa do Bispo,10105130730,130730,71,175,433
Vila Boa de Quires,10105130731,130731,136,385,414
Mondim de Basto,101051705,51705,1016,1757,2725
Atei,10105170501,170501,215,439,752
Bilhó,10105170502,170502,233,327,355
Campanhó,10105170503,170503,30,66,185
Ermelo,10105170504,170504,134,278,328
Mondim de Basto,10105170505,170505,188,301,594
Paradança,10105170506,170506,30,37,75
Pardelhas,10105170507,170507,21,44,56
Vilar de Ferreiros,10105170508,170508,165,265,380
Paços de Ferreira,101051309,51309,897,1317,2096
Arreigada,10105130901,130901,19,21,40
Carvalhosa,10105130902,130902,80,105,209
Codessos,10105130903,130903,46,33,60
Eiriz,10105130904,130904,93,129,120
Ferreira,10105130905,130905,112,140,302
Figueiró,10105130906,130906,52,63,127
Frazão,10105130907,130907,76,123,185
Freamunde,10105130908,130908,40,160,153
Lamoso,10105130909,130909,29,38,90
Meixomil,10105130910,130910,62,67,121
Modelos,10105130911,130911,38,65,99
Paços de Ferreira,10105130912,130912,22,51,103
Penamaior,10105130913,130913,68,85,143
Raimonda,10105130914,130914,39,94,138
Sanfins de Ferreira,10105130915,130915,72,81,88
Seroa,10105130916,130916,50,61,119
Paredes,101051310,51310,1558,2403,4355
Aguiar de Sousa,10105131001,131001,37,97,109
Astromil,10105131002,131002,42,49,87
Baltar,10105131003,131003,80,164,241
Beire,10105131004,131004,72,141,184
Besteiros,10105131005,131005,41,49,104
Bitarães,10105131006,131006,106,171,223
Castelões de Cepeda,10105131007,131007,61,80,139
Cete,10105131008,131008,69,76,167
Cristelo,10105131009,131009,23,49,125
Duas Igrejas,10105131010,131010,50,91,208
Gandra,10105131011,131011,98,133,335
Gondalães,10105131012,131012,42,65,103
Lordelo,10105131013,131013,70,61,241
Louredo,10105131014,131014,18,88,127
Madalena,10105131015,131015,102,129,111
Mouriz,10105131016,131016,106,189,332
Parada de Todeia,10105131017,131017,40,63,82
Rebordosa,10105131018,131018,93,144,355
Recarei,10105131019,131019,98,123,170
Sobreira,10105131020,131020,95,121,192
Sobrosa,10105131021,131021,45,77,231
Vandoma,10105131022,131022,65,85,160
Vila Cova de Carros,10105131023,131023,45,63,82
Vilela,10105131024,131024,60,94,247
Penafiel,101051311,51311,2207,3795,5982
Abragão,10105131101,131101,116,197,331
Boelhe,10105131102,131102,85,105,199
Bustelo,10105131103,131103,96,242,334
Cabeça Santa,10105131104,131104,30,78,144
Canelas,10105131105,131105,49,67,132
Capela,10105131106,131106,47,69,191
Castelões,10105131107,131107,65,97,155
Croca,10105131108,131108,59,200,190
Duas Igrejas,10105131109,131109,119,168,256
Eja,10105131110,131110,25,79,110
Figueira,10105131111,131111,25,36,67
Fonte Arcada,10105131112,131112,54,90,144
Galegos,10105131113,131113,65,120,264
Guilhufe,10105131114,131114,48,97,200
Irivo,10105131115,131115,44,103,119
Lagares,10105131116,131116,113,157,241
Luzim,10105131117,131117,37,92,192
Marecos,10105131118,131118,84,140,178
Milhundos,10105131119,131119,56,75,115
Novelas,10105131120,131120,51,56,59
Oldrões,10105131121,131121,60,73,112
Paço de Sousa,10105131122,131122,152,173,223
Paredes,10105131123,131123,19,34,74
Penafiel,10105131124,131124,245,218,218
Perozelo,10105131125,131125,42,39,110
Pinheiro,10105131126,131126,60,61,134
Portela,10105131127,131127,37,69,122
Rans,10105131128,131128,61,73,122
Rio de Moinhos,10105131129,131129,41,123,272
Santa Marta,10105131130,131130,23,60,98
Santiago de Subarrifana,10105131131,131131,20,29,54
Recezinhos (São Mamede),10105131132,131132,22,85,201
Recezinhos (São Martinho),10105131133,131133,42,241,255
Sebolido,10105131134,131134,1,0,7
Urrô,10105131135,131135,20,58,73
Valpedre,10105131136,131136,47,116,127
Vila Cova,10105131137,131137,44,59,136
Rio Mau,10105131138,131138,2,14,21
Resende,101051813,51813,1498,2708,4701
Anreade,10105181301,181301,149,210,225
Barrô,10105181302,181302,59,39,121
Cárquere,10105181303,181303,77,180,306
Feirão,10105181304,181304,62,94,112
Felgueiras,10105181305,181305,60,125,195
Freigil,10105181306,181306,43,86,203
Miomães,10105181307,181307,22,64,103
Ovadas,10105181308,181308,88,215,482
Panchorra,10105181309,181309,34,113,120
Paus,10105181310,181310,73,329,635
Resende,10105181311,181311,269,574,703
São Cipriano,10105181312,181312,68,150,312
São João de Fontoura,10105181313,181313,70,218,237
São Martinho de Mouros,10105181314,181314,368,221,815
São Romão de Aregos,10105181315,181315,56,90,132
Ribeira de Pena,101051709,51709,1740,2634,3577
Alvadia,10105170901,170901,137,185,178
Canedo,10105170902,170902,168,308,718
Cerva,10105170903,170903,571,719,883
Limões,10105170904,170904,251,371,265
Ribeira de Pena (Salvador),10105170905,170905,468,667,954
Santa Marinha,10105170906,170906,76,188,381
Santo Aleixo de Além-Tâmega,10105170907,170907,69,195,199
Entre Douro e Vouga,10106,10106,4588,7628,12343
Arouca,101060104,60104,1604,2752,4232
Albergaria da Serra,10106010401,10401,26,77,53
Alvarenga,10106010402,10402,191,304,545
Arouca,10106010403,10403,40,135,274
Burgo,10106010404,10404,93,135,397
Cabreiros,10106010405,10405,13,43,45
Canelas,10106010406,10406,50,105,154
Chave,10106010407,10407,126,193,208
Covelo de Paivó,10106010408,10408,29,73,76
Escariz,10106010409,10409,184,286,279
Espiunca,10106010410,10410,40,43,105
Fermedo,10106010411,10411,97,153,220
Janarde,10106010412,10412,16,39,72
Mansores,10106010413,10413,107,192,306
Moldes,10106010414,10414,120,207,228
Rossas,10106010415,10415,67,111,273
Santa Eulália,10106010416,10416,105,183,302
São Miguel do Mato,10106010417,10417,54,86,124
Tropeço,10106010418,10418,126,208,204
Urrô,10106010419,10419,92,131,238
Várzea,10106010420,10420,27,48,127
Oliveira de Azeméis,101060113,60113,1275,1890,2699
Carregosa,10106011301,11301,74,148,289
Cesar,10106011302,11302,14,44,98
Fajões,10106011303,11303,78,111,149
Loureiro,10106011304,11304,391,423,504
Macieira de Sarnes,10106011305,11305,15,33,60
Macinhata da Seixa,10106011306,11306,24,43,62
Madail,10106011307,11307,25,42,42
Nogueira do Cravo,10106011308,11308,13,16,38
Oliveira de Azeméis,10106011309,11309,17,33,44
Ossela,10106011310,11310,45,139,216
Palmaz,10106011311,11311,7,44,169
Pindelo,10106011312,11312,22,70,93
Pinheiro da Bemposta,10106011313,11313,43,108,178
Santiago de Riba-Ul,10106011314,11314,43,61,84
São Martinho da Gândara,10106011315,11315,285,270,273
Travanca,10106011316,11316,12,40,73
Ul,10106011317,11317,42,44,67
São Roque,10106011318,11318,46,45,63
Vila de Cucujães,10106011319,11319,79,178,199
Santa Maria da Feira,101060109,60109,966,1501,2697
Argoncilhe,10106010901,10901,44,52,185
Arrifana,10106010902,10902,28,57,83
Canedo,10106010903,10903,131,169,420
Escapães,10106010904,10904,11,20,32
Espargo,10106010905,10905,25,32,92
Feira,10106010906,10906,25,55,74
Fiães,10106010907,10907,13,16,21
Fornos,10106010908,10908,7,20,33
Gião,10106010909,10909,19,42,58
Guisande,10106010910,10910,47,71,97
Lobão,10106010911,10911,62,77,145
Louredo,10106010912,10912,50,64,113
Lourosa,10106010913,10913,17,13,39
Milheirós de Poiares,10106010914,10914,40,45,63
Mosteiró,10106010915,10915,23,56,27
Mozelos,10106010916,10916,15,29,38
Nogueira da Regedoura,10106010917,10917,4,6,15
São Paio de Oleiros,10106010918,10918,0,4,16
Paços de Brandão,10106010919,10919,2,8,26
Pigeiros,10106010920,10920,31,35,65
Rio Meão,10106010921,10921,10,17,38
Romariz,10106010922,10922,117,139,300
Sanfins,10106010923,10923,14,18,30
Sanguedo,10106010924,10924,11,19,29
Santa Maria de Lamas,10106010925,10925,2,0,14
São João de Ver,10106010926,10926,18,29,61
Caldas de São Jorge,10106010927,10927,18,24,37
Souto,10106010928,10928,54,133,169
Travanca,10106010929,10929,34,70,83
Vale,10106010930,10930,70,148,213
Vila Maior,10106010931,10931,23,33,79
São João da Madeira,101060116,60116,0,0,56
São João da Madeira,10106011601,11601,0,0,56
Vale de Cambra,101060119,60119,725,1484,2659
Arões,10106011901,11901,178,463,637
São Pedro de Castelões,10106011902,11902,97,209,398
Cepelos,10106011903,11903,89,159,250
Codal,10106011904,11904,3,19,46
Junqueira,10106011905,11905,101,162,334
Macieira de Cambra,10106011906,11906,137,206,366
Roge,10106011907,11907,73,178,459
Vila Chã,10106011908,11908,35,42,76
Vila Cova de Perrinho,10106011909,11909,14,46,93
Douro,10107,10107,14763,24219,33555
Alijó,101071701,71701,294,1277,1315
Alijó,10107170101,170101,102,244,221
Amieiro,10107170102,170102,2,36,42
Carlão,10107170103,170103,23,94,181
Casal de Loivos,10107170104,170104,1,0,2
Castedo,10107170105,170105,3,48,8
Cotas,10107170106,170106,1,19,1
Favaios,10107170107,170107,8,85,38
Pegarinhos,10107170108,170108,47,116,66
Pinhão,10107170109,170109,5,1,9
Pópulo,10107170110,170110,1,54,68
Ribalonga,10107170111,170111,11,27,53
Sanfins do Douro,10107170112,170112,0,65,94
Santa Eugénia,10107170113,170113,2,21,39
São Mamede de Ribatua,10107170114,170114,22,195,67
Vale de Mendiz,10107170115,170115,1,5,3
Vila Chã,10107170116,170116,32,81,177
Vila Verde,10107170117,170117,8,99,190
Vilar de Maçada,10107170118,170118,25,82,54
Vilarinho de Cotas,10107170119,170119,0,5,2
Armamar,101071801,71801,1371,1202,1995
Aldeias,10107180101,180101,16,8,82
Aricera,10107180102,180102,36,41,98
Armamar,10107180103,180103,138,50,155
Cimbres,10107180104,180104,64,53,81
Coura,10107180105,180105,14,12,33
Folgosa,10107180106,180106,5,0,17
Fontelo,10107180107,180107,17,23,143
Goujoim,10107180108,180108,56,63,24
Queimada,10107180109,180109,82,84,128
Queimadela,10107180110,180110,28,11,50
Santa Cruz,10107180111,180111,175,53,110
Santiago,10107180112,180112,72,53,94
Santo Adrião,10107180113,180113,3,0,27
São Cosmado,10107180114,180114,251,227,244
São Martinho das Chãs,10107180115,180115,253,327,453
São Romão,10107180116,180116,64,91,69
Tões,10107180117,180117,88,69,86
Vacalar,10107180118,180118,6,11,16
Vila Seca,10107180119,180119,4,20,85
Carrazeda de Ansiães,101070403,70403,666,919,1599
Amedo,10107040301,40301,52,59,82
Beira Grande,10107040302,40302,27,17,36
Belver,10107040303,40303,32,38,48
Carrazeda de Ansiães,10107040304,40304,84,76,172
Castanheiro,10107040305,40305,5,16,61
Fonte Longa,10107040306,40306,60,111,171
Lavandeira,10107040307,40307,11,13,75
Linhares,10107040308,40308,18,72,69
Marzagão,10107040309,40309,144,134,212
Mogo de Malta,10107040310,40310,11,20,33
Parambos,10107040311,40311,45,62,83
Pereiros,10107040312,40312,7,4,24
Pinhal do Norte,10107040313,40313,5,2,30
Pombal,10107040314,40314,4,9,53
Ribalonga,10107040315,40315,2,8,43
Seixo de Ansiães,10107040316,40316,53,60,77
Selores,10107040317,40317,59,117,75
Vilarinho da Castanheira,10107040318,40318,23,19,128
Zedes,10107040319,40319,26,81,125
Freixo de Espada à Cinta,101070404,70404,1432,2257,2018
Fornos,10107040401,40401,17,40,51
Freixo de Espada à Cinta,10107040402,40402,650,1046,811
Lagoaça,10107040403,40403,32,86,97
Ligares,10107040404,40404,162,468,266
Mazouco,10107040405,40405,73,116,349
Poiares,10107040406,40406,498,501,444
Lamego,101071805,71805,1106,1597,3333
Lamego (Almacave),10107180501,180501,78,28,193
Avões,10107180502,180502,5,0,32
Bigorne,10107180503,180503,37,69,42
Britiande,10107180504,180504,204,280,242
Cambres,10107180505,180505,43,37,168
Cepões,10107180506,180506,165,169,260
Ferreirim,10107180507,180507,70,105,159
Ferreiros de Avões,10107180508,180508,4,11,48
Figueira,10107180509,180509,14,1,42
Lalim,10107180510,180510,74,118,214
Lazarim,10107180511,180511,38,83,169
Magueija,10107180512,180512,53,88,180
Meijinhos,10107180513,180513,17,33,77
Melcões,10107180514,180514,9,20,40
Parada do Bispo,10107180515,180515,0,0,3
Penajóia,10107180516,180516,51,59,56
Penude,10107180517,180517,56,109,795
Pretarouca,10107180518,180518,18,121,62
Samodães,10107180519,180519,13,16,39
Sande,10107180520,180520,2,0,11
Lamego (Sé),10107180521,180521,81,107,242
Valdigem,10107180522,180522,8,2,25
Várzea de Abrunhais,10107180523,180523,23,43,55
Vila Nova de Souto d' El-Rei,10107180524,180524,44,99,181
Mesão Frio,101071704,71704,19,17,159
Barqueiros,10107170401,170401,0,6,13
Cidadelhe,10107170402,170402,0,0,13
Oliveira,10107170403,170403,0,0,14
Mesão Frio (Santa Cristina),10107170404,170404,5,6,22
Mesão Frio (São Nicolau),10107170405,170405,0,0,4
Vila Jusã,10107170406,170406,0,0,5
Vila Marim,10107170407,170407,13,4,89
Moimenta da Beira,101071807,71807,2045,2908,4650
Aldeia de Nacomba,10107180701,180701,56,55,26
Alvite,10107180702,180702,117,835,1289
Arcozelos,10107180703,180703,182,127,206
Ariz,10107180704,180704,15,49,62
Baldos,10107180705,180705,29,39,67
Cabaços,10107180706,180706,25,106,178
Caria,10107180707,180707,156,70,242
Castelo,10107180708,180708,30,59,53
Leomil,10107180709,180709,464,415,630
Moimenta da Beira,10107180710,180710,86,128,364
Nagosa,10107180711,180711,20,28,36
Paradinha,10107180712,180712,20,63,40
Passô,10107180713,180713,77,127,174
Pêra Velha,10107180714,180714,115,91,173
Peva,10107180715,180715,232,164,267
Rua,10107180716,180716,183,228,220
Sarzedo,10107180717,180717,64,59,159
Segões,10107180718,180718,16,9,44
Sever,10107180719,180719,120,170,302
Vilar,10107180720,180720,39,84,119
Penedono,101071812,71812,412,1008,2851
Antas,10107181201,181201,45,145,383
Beselga,10107181202,181202,59,155,276
Castainço,10107181203,181203,43,25,206
Granja,10107181204,181204,27,68,223
Ourozinho,10107181205,181205,31,90,321
Penedono,10107181206,181206,78,171,570
Penela da Beira,10107181207,181207,77,88,250
Póvoa de Penela,10107181208,181208,19,114,341
Souto,10107181209,181209,34,151,281
Peso da Régua,101071708,71708,48,102,281
Covelinhas,10107170801,170801,0,9,55
Fontelas,10107170802,170802,0,2,6
Galafura,10107170803,170803,1,1,16
Godim,10107170804,170804,0,0,21
Loureiro,10107170805,170805,0,22,23
Moura Morta,10107170806,170806,3,5,13
Peso da Régua,10107170807,170807,2,0,9
Poiares,10107170808,170808,5,2,19
Sedielos,10107170809,170809,19,44,60
Vilarinho dos Freires,10107170810,170810,6,2,8
Vinhós,10107170811,170811,3,9,31
Canelas,10107170812,170812,9,4,21
Sabrosa,101071710,71710,180,462,466
Celeirós,10107171001,171001,1,0,3
Covas do Douro,10107171002,171002,3,13,13
Gouvães do Douro,10107171003,171003,3,0,6
Gouvinhas,10107171004,171004,18,6,19
Parada de Pinhão,10107171005,171005,17,67,57
Paradela de Guiães,10107171006,171006,0,9,21
Paços,10107171007,171007,25,49,40
Provesende,10107171008,171008,2,4,3
Sabrosa,10107171009,171009,1,3,8
São Cristovão do Douro,10107171010,171010,0,0,1
São Lourenço de Ribapinhão,10107171011,171011,16,77,66
São Martinho de Antas,10107171012,171012,22,56,96
Souto Maior,10107171013,171013,0,24,39
Torre do Pinhão,10107171014,171014,42,122,93
Vilarinho de São Romão,10107171015,171015,29,31,3
Santa Marta de Penaguião,101071711,71711,44,75,146
Alvações do Corgo,10107171101,171101,0,0,3
Cumeeira,10107171102,171102,37,11,29
Fontes,10107171103,171103,1,26,36
Fornelos,10107171104,171104,0,8,15
Louredo,10107171105,171105,2,25,39
Medrões,10107171106,171106,0,4,9
Sanhoane,10107171107,171107,0,0,3
Lobrigos (São João Baptista),10107171108,171108,0,0,2
Lobrigos (São Miguel),10107171109,171109,0,0,5
Sever,10107171110,171110,4,0,4
São João da Pesqueira,101071815,71815,572,885,777
Castanheiro do Sul,10107181501,181501,6,7,28
Ervedosa do Douro,10107181502,181502,43,44,31
Espinhosa,10107181503,181503,4,9,20
Nagozelo do Douro,10107181504,181504,0,39,26
Paredes da Beira,10107181505,181505,87,121,214
Pereiros,10107181506,181506,8,0,2
Riodades,10107181507,181507,119,68,61
São João da Pesqueira,10107181508,181508,91,158,161
Soutelo do Douro,10107181509,181509,17,38,31
Trevões,10107181510,181510,161,354,69
Vale de Figueira,10107181511,181511,0,0,50
Valongo dos Azeites,10107181512,181512,5,19,8
Várzea de Trevões,10107181513,181513,3,8,60
Vilarouco,10107181514,181514,26,22,19
Sernancelhe,101071818,71818,1206,1324,3138
Arnas,10107181801,181801,50,43,205
Carregal,10107181802,181802,73,89,361
Chosendo,10107181803,181803,56,73,201
Cunha,10107181804,181804,81,102,267
Escurquela,10107181805,181805,57,20,75
Faia,10107181806,181806,42,50,47
Ferreirim,10107181807,181807,86,148,280
Fonte Arcada,10107181808,181808,94,74,182
Freixinho,10107181809,181809,31,38,84
Granjal,10107181810,181810,93,93,149
Lamosa,10107181811,181811,34,42,139
Macieira,10107181812,181812,21,51,146
Penso,10107181813,181813,31,75,145
Quintela,10107181814,181814,80,88,252
Sarzeda,10107181815,181815,141,82,161
Sernancelhe,10107181816,181816,154,148,312
Vila da Ponte,10107181817,181817,83,107,133
Tabuaço,101071819,71819,315,431,1138
Adorigo,10107181901,181901,9,3,8
Arcos,10107181902,181902,25,45,88
Barcos,10107181903,181903,0,9,63
Chavães,10107181904,181904,38,118,182
Desejosa,10107181905,181905,1,2,2
Granja do Tedo,10107181906,181906,14,34,64
Granjinha,10107181907,181907,38,4,22
Longra,10107181908,181908,12,49,67
Paradela,10107181909,181909,10,27,86
Pereiro,10107181910,181910,2,12,11
Pinheiros,10107181911,181911,4,6,52
Santa Leocádia,10107181912,181912,9,2,15
Sendim,10107181913,181913,107,83,261
Tabuaço,10107181914,181914,3,0,54
Távora,10107181915,181915,26,10,91
Vale de Figueira,10107181916,181916,14,26,67
Valença do Douro,10107181917,181917,2,0,4
Tarouca,101071820,71820,715,1118,1479
Dálvares,10107182001,182001,79,83,119
Gouviães,10107182002,182002,23,55,62
Granja Nova,10107182003,182003,121,122,99
Mondim da Beira,10107182004,182004,66,137,181
Salzedas,10107182005,182005,51,58,108
São João de Tarouca,10107182006,182006,135,208,199
Tarouca,10107182007,182007,134,200,405
Ucanha,10107182008,182008,43,109,50
Várzea da Serra,10107182009,182009,51,111,213
Vila Chã da Beira,10107182010,182010,12,35,43
Torre de Moncorvo,101070409,70409,1462,1321,1244
Açoreira,10107040901,40901,88,64,71
Adeganha,10107040902,40902,40,57,83
Cabeça Boa,10107040903,40903,190,83,61
Cardanha,10107040904,40904,21,3,23
Carviçais,10107040905,40905,76,161,172
Castedo,10107040906,40906,4,2,16
Felgar,10107040907,40907,146,173,79
Felgueiras,10107040908,40908,48,53,64
Horta da Vilariça,10107040909,40909,127,107,61
Larinho,10107040910,40910,46,33,64
Lousa,10107040911,40911,22,73,151
Maçores,10107040912,40912,30,16,69
Mós,10107040913,40913,109,115,169
Peredo dos Castelhanos,10107040914,40914,31,55,19
Souto da Velha,10107040915,40915,12,8,18
Torre de Moncorvo,10107040916,40916,288,206,41
Urros,10107040917,40917,185,112,83
Vila Flor,101070410,70410,802,3632,2080
Assares,10107041001,41001,21,149,87
Benlhevai,10107041002,41002,20,99,28
Candoso,10107041003,41003,23,80,139
Carvalho de Egas,10107041004,41004,16,81,47
Freixiel,10107041005,41005,35,523,335
Lodões,10107041006,41006,63,252,76
Mourão,10107041007,41007,10,60,49
Nabo,10107041008,41008,23,249,44
Roios,10107041009,41009,15,90,19
Samões,10107041010,41010,13,138,171
Sampaio,10107041011,41011,26,57,58
Santa Comba de Vilariça,10107041012,41012,176,454,324
Seixo de Manhoses,10107041013,41013,4,367,95
Trindade,10107041014,41014,27,115,53
Vale Frechoso,10107041015,41015,171,63,27
Val de Torno,10107041016,41016,3,179,143
Vila Flor,10107041017,41017,111,196,120
Vilarinho das Azenhas,10107041018,41018,37,68,84
Vilas Boas,10107041019,41019,8,412,181
Vila Nova de Foz Côa,101070914,70914,442,530,340
Almendra,10107091401,91401,123,102,46
Castelo Melhor,10107091402,91402,140,10,41
Cedovim,10107091403,91403,28,0,5
Chãs,10107091404,91404,1,11,15
Custóias,10107091405,91405,0,13,5
Freixo de Numão,10107091406,91406,2,46,20
Horta,10107091407,91407,18,0,8
Mós,10107091408,91408,0,5,10
Murça,10107091409,91409,0,2,6
Muxagata,10107091410,91410,12,74,78
Numão,10107091411,91411,8,0,11
Santa Comba,10107091412,91412,0,0,32
Santo Amaro,10107091413,91413,0,3,6
Sebadelhe,10107091414,91414,0,0,8
Seixas,10107091415,91415,16,0,8
Touça,10107091416,91416,19,16,20
Vila Nova de Foz Côa,10107091417,91417,75,246,21
Vila Real,101071714,71714,1632,3154,4545
Abaças,10107171401,171401,5,19,64
Adoufe,10107171402,171402,69,143,246
Andrães,10107171403,171403,40,66,126
Arroios,10107171404,171404,21,54,26
Borbela,10107171405,171405,121,127,220
Campeã,10107171406,171406,249,397,516
Constantim,10107171407,171407,31,45,45
Ermida,10107171408,171408,6,5,8
Folhadela,10107171409,171409,40,130,77
Guiães,10107171410,171410,4,11,62
Justes,10107171411,171411,21,145,210
Lamares,10107171412,171412,45,79,123
Lamas de Olo,10107171413,171413,19,155,147
Lordelo,10107171414,171414,65,62,119
Mateus,10107171415,171415,2,38,74
Mondrões,10107171416,171416,169,219,214
Mouçós,10107171417,171417,52,301,365
Nogueira,10107171418,171418,0,2,5
Vila Real (Nossa Senhora da Conceição),10107171419,171419,26,16,26
Parada de Cunhos,10107171420,171420,36,31,64
Pena,10107171421,171421,116,193,226
Quinta,10107171422,171422,50,52,93
Vila Real (São Dinis),10107171423,171423,2,8,22
Vila Real (São Pedro),10107171424,171424,9,0,2
São Tomé do Castelo,10107171425,171425,69,242,496
Torgueda,10107171426,171426,48,75,329
Vale de Nogueiras,10107171427,171427,78,140,172
Vila Cova,10107171428,171428,59,70,82
Vila Marim,10107171429,171429,153,245,313
Vilarinho de Samardã,10107171430,171430,26,80,74
Alto Trás-os-Montes,10108,10108,31902,68882,66299
Alfândega da Fé,101080401,80401,846,1332,946
Agrobom,10108040101,40101,44,28,12
Alfândega da Fé,10108040102,40102,321,736,336
Cerejais,10108040103,40103,2,12,7
Eucisia,10108040104,40104,89,55,40
Ferradosa,10108040105,40105,1,31,26
Gebelim,10108040106,40106,1,15,31
Gouveia,10108040107,40107,1,0,13
Parada,10108040108,40108,3,27,15
Pombal,10108040109,40109,5,0,9
Saldonha,10108040110,40110,0,49,7
Sambade,10108040111,40111,29,81,166
Sendim da Ribeira,10108040112,40112,72,22,9
Sendim da Serra,10108040113,40113,8,0,7
Soeima,10108040114,40114,3,12,27
Vale Pereiro,10108040115,40115,97,63,8
Vales,10108040116,40116,0,4,12
Valverde,10108040117,40117,9,11,7
Vilar Chão,10108040118,40118,0,10,21
Vilarelhos,10108040119,40119,145,123,165
Vilares de Vilariça,10108040120,40120,15,32,28
Boticas,101081702,81702,3318,4378,4650
Alturas do Barroso,10108170201,170201,368,451,553
Ardãos,10108170202,170202,87,100,156
Beça,10108170203,170203,599,905,896
Bobadela,10108170204,170204,16,222,208
Boticas,10108170205,170205,122,167,278
Cerdedo,10108170206,170206,147,370,79
Codessoso,10108170207,170207,99,145,193
Covas do Barroso,10108170208,170208,325,266,362
Curros,10108170209,170209,65,110,122
Dornelas,10108170210,170210,391,395,514
Fiães do Tâmega,10108170211,170211,110,122,86
Granja,10108170212,170212,42,90,114
Pinho,10108170213,170213,102,107,181
São Salvador de Viveiro,10108170214,170214,490,482,366
Sapiãos,10108170215,170215,168,241,250
Vilar,10108170216,170216,187,204,291
Bragança,101080402,80402,2593,10042,7399
Alfaião,10108040201,40201,65,73,59
Aveleda,10108040202,40202,63,115,144
Babe,10108040203,40203,2,147,39
Baçal,10108040204,40204,18,176,120
Calvelhe,10108040205,40205,198,117,40
Carragosa,10108040206,40206,22,231,47
Carrazedo,10108040207,40207,76,206,341
Castrelos,10108040208,40208,84,255,198
Castro de Avelãs,10108040209,40209,80,255,220
Coelhoso,10108040210,40210,17,165,84
Deilão,10108040211,40211,47,175,16
Donai,10108040212,40212,96,167,78
Espinhosela,10108040213,40213,166,390,227
Failde,10108040214,40214,5,103,12
França,10108040215,40215,21,140,167
Gimonde,10108040216,40216,13,136,141
Gondesende,10108040217,40217,4,452,127
Gostei,10108040218,40218,125,313,170
Grijó de Parada,10108040219,40219,6,115,50
Izeda,10108040220,40220,32,457,106
Macedo do Mato,10108040221,40221,24,107,208
Meixedo,10108040222,40222,4,152,32
Milhão,10108040223,40223,9,280,74
Mós,10108040224,40224,22,107,144
Nogueira,10108040225,40225,25,149,133
Outeiro,10108040226,40226,13,256,78
Parada,10108040227,40227,31,608,159
Paradinha Nova,10108040228,40228,21,57,40
Parâmio,10108040229,40229,20,535,273
Pinela,10108040230,40230,8,134,163
Pombares,10108040231,40231,37,59,101
Quintanilha,10108040232,40232,57,107,144
Quintela de Lampaças,10108040233,40233,64,88,267
Rabal,10108040234,40234,48,183,89
Rebordainhos,10108040235,40235,115,204,182
Rebordãos,10108040236,40236,96,522,367
Rio Frio,10108040237,40237,10,263,62
Rio de Onor,10108040238,40238,32,94,35
Salsas,10108040239,40239,8,136,593
Samil,10108040240,40240,75,109,90
Santa Comba de Rossas,10108040241,40241,37,83,135
Bragança (Santa Maria),10108040242,40242,4,95,28
São Julião de Palácios,10108040243,40243,28,260,29
São Pedro de Sarracenos,10108040244,40244,56,74,107
Bragança (Sé),10108040245,40245,60,54,101
Sendas,10108040246,40246,57,171,373
Serapicos,10108040247,40247,12,318,250
Sortes,10108040248,40248,324,172,164
Zoio,10108040249,40249,158,472,596
Chaves,101081703,81703,5932,12244,12836
Águas Frias,10108170301,170301,210,849,692
Anelhe,10108170302,170302,142,250,149
Arcossó,10108170303,170303,57,216,95
Bobadela,10108170304,170304,27,154,83
Bustelo,10108170305,170305,84,155,166
Calvão,10108170306,170306,107,187,321
Cela,10108170307,170307,36,51,78
Cimo de Vila da Castanheira,10108170309,170309,77,264,421
Curalha,10108170310,170310,113,177,186
Eiras,10108170311,170311,45,204,210
Ervededo,10108170312,170312,248,622,376
Faiões,10108170313,170313,175,282,359
Lama de Arcos,10108170314,170314,318,267,339
Loivos,10108170315,170315,56,189,334
Mairos,10108170316,170316,253,417,183
Moreiras,10108170317,170317,107,237,309
Nogueira da Montanha,10108170318,170318,246,965,1164
Oucidres,10108170319,170319,103,272,311
