"Muni_ID","ID","Muni","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
1824,"1651824","Vouzela",3,3,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,1.2,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2,2,2,2,2,2,2,2
1413,"1661413","Mação",3,3,3,2.7,2.4,2.1,1.8,1.5,1.2,0.9,0.6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,"1660506","Oleiros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,"1660508","Proença-a-Nova",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1,1,1,1,1,1,1,1
509,"1660509","Sertã",0,0,0,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2,1.9,1.8,1.7,1.6,1.5,1.4,1.3,1.2,1.1,1,1,1,1,1,1,1,1,1
510,"1660510","Vila de Rei",1,1,1,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1,1,1,1,1,1,1,1
905,"1670905","Fornos de Algodres",5,5,5,4.6,4.2,3.8,3.4,3,2.6,2.2,1.8,1.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
906,"1670906","Gouveia",2,2,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
912,"1670912","Seia",7,7,7,7,7,7,7,7,7,7,7,7,7,6.5,6,5.5,5,4.5,4,3.5,3,2.5,2,2,2,2,2,2,2,2,2
902,"1680902","Almeida",20,20,20,18.1,16.2,14.3,12.4,10.5,8.6,6.7,4.8,2.9,1,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0,0,0,0,0,0,0,0,0
903,"1680903","Celorico da Beira",3,3,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,4.7,4.4,4.1,3.8,3.5,3.2,2.9,2.6,2.3,2,2,2,2,2,2,2,2,2
904,"1680904","Figueira de Castelo Rodrigo",95,95,95,86.9,78.8,70.7,62.6,54.5,46.4,38.3,30.2,22.1,14,12.8,11.6,10.4,9.2,8,6.8,5.6,4.4,3.2,2,2,2,2,2,2,2,2,2
907,"1680907","Guarda",12,12,12,11.9,11.8,11.7,11.6,11.5,11.4,11.3,11.2,11.1,11,10.2,9.4,8.6,7.8,7,6.2,5.4,4.6,3.8,3,3,3,3,3,3,3,3,3
908,"1680908","Manteigas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,"1680909","Mêda",3,3,3,3.9,4.8,5.7,6.6,7.5,8.4,9.3,10.2,11.1,12,11.2,10.4,9.6,8.8,8,7.2,6.4,5.6,4.8,4,4,4,4,4,4,4,4,4
910,"1680910","Pinhel",19,19,19,18,17,16,15,14,13,12,11,10,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,7,7,7,7,7,7,7,7
911,"1680911","Sabugal",2,2,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,1.2,1,1,1,1,1,1,1,1,1
913,"1680913","Trancoso",4,4,4,4.4,4.8,5.2,5.6,6,6.4,6.8,7.2,7.6,8,7.7,7.4,7.1,6.8,6.5,6.2,5.9,5.6,5.3,5,5,5,5,5,5,5,5,5
502,"1690502","Castelo Branco",75,75,75,76.8,78.6,80.4,82.2,84,85.8,87.6,89.4,91.2,93,84,75,66,57,48,39,30,21,12,3,3,3,3,3,3,3,3,3
505,"1690505","Idanha-a-Nova",0,0,0,7.6,15.2,22.8,30.4,38,45.6,53.2,60.8,68.4,76,83.9,91.8,99.7,107.6,115.5,123.4,131.3,139.2,147.1,155,155,155,155,155,155,155,155,155
507,"1690507","Penamacor",3,3,3,4.1,5.2,6.3,7.4,8.5,9.6,10.7,11.8,12.9,14,12.6,11.2,9.8,8.4,7,5.6,4.2,2.8,1.4,0,0,0,0,0,0,0,0,0
511,"1690511","Vila Velha de Ródão",0,0,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0,0,0,0,0,0,0,0,0
501,"16A0501","Belmonte",7,7,7,6.5,6,5.5,5,4.5,4,3.5,3,2.5,2,1.8,1.6,1.4,1.2,1,0.8,0.6,0.4,0.2,0,0,0,0,0,0,0,0,0
503,"16A0503","Covilhã",2,2,2,1.9,1.8,1.7,1.6,1.5,1.4,1.3,1.2,1.1,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3,3,3,3,3,3,3,3
504,"16A0504","Fundão",40,40,40,40.7,41.4,42.1,42.8,43.5,44.2,44.9,45.6,46.3,47,42.4,37.8,33.2,28.6,24,19.4,14.8,10.2,5.6,1,1,1,1,1,1,1,1,1
1001,"16B1001","Alcobaça",94,94,94,99,104,109,114,119,124,129,134,139,144,132.2,120.4,108.6,96.8,85,73.2,61.4,49.6,37.8,26,26,26,26,26,26,26,26,26
1101,"16B1101","Alenquer",26,26,26,24.9,23.8,22.7,21.6,20.5,19.4,18.3,17.2,16.1,15,13.9,12.8,11.7,10.6,9.5,8.4,7.3,6.2,5.1,4,4,4,4,4,4,4,4,4
1102,"16B1102","Arruda dos Vinhos",18,18,18,17,16,15,14,13,12,11,10,9,8,7.6,7.2,6.8,6.4,6,5.6,5.2,4.8,4.4,4,4,4,4,4,4,4,4,4
1005,"16B1005","Bombarral",6,6,6,5.6,5.2,4.8,4.4,4,3.6,3.2,2.8,2.4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1104,"16B1104","Cadaval",12,12,12,11,10,9,8,7,6,5,4,3,2,2.3,2.6,2.9,3.2,3.5,3.8,4.1,4.4,4.7,5,5,5,5,5,5,5,5,5
1006,"16B1006","Caldas da Rainha",28,28,28,27.7,27.4,27.1,26.8,26.5,26.2,25.9,25.6,25.3,25,23.4,21.8,20.2,18.6,17,15.4,13.8,12.2,10.6,9,9,9,9,9,9,9,9,9
1108,"16B1108","Lourinhã",46,46,46,47.7,49.4,51.1,52.8,54.5,56.2,57.9,59.6,61.3,63,61.1,59.2,57.3,55.4,53.5,51.6,49.7,47.8,45.9,44,44,44,44,44,44,44,44,44
1011,"16B1011","Nazaré",2,2,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,3.6,3.2,2.8,2.4,2,1.6,1.2,0.8,0.4,0,0,0,0,0,0,0,0,0
1012,"16B1012","Óbidos",20,20,20,19,18,17,16,15,14,13,12,11,10,9.7,9.4,9.1,8.8,8.5,8.2,7.9,7.6,7.3,7,7,7,7,7,7,7,7,7
1014,"16B1014","Peniche",33,33,33,32.3,31.6,30.9,30.2,29.5,28.8,28.1,27.4,26.7,26,24.2,22.4,20.6,18.8,17,15.2,13.4,11.6,9.8,8,8,8,8,8,8,8,8,8
1112,"16B1112","Sobral de Monte Agraço",20,20,20,19.7,19.4,19.1,18.8,18.5,18.2,17.9,17.6,17.3,17,15.9,14.8,13.7,12.6,11.5,10.4,9.3,8.2,7.1,6,6,6,6,6,6,6,6,6
1113,"16B1113","Torres Vedras",25,25,25,28.1,31.2,34.3,37.4,40.5,43.6,46.7,49.8,52.9,56,53.8,51.6,49.4,47.2,45,42.8,40.6,38.4,36.2,34,34,34,34,34,34,34,34,34
1401,"16C1401","Abrantes",126,126,126,113.8,101.6,89.4,77.2,65,52.8,40.6,28.4,16.2,4,8.9,13.8,18.7,23.6,28.5,33.4,38.3,43.2,48.1,53,53,53,53,53,53,53,53,53
1402,"16C1402","Alcanena",1,1,1,1.4,1.8,2.2,2.6,3,3.4,3.8,4.2,4.6,5,4.8,4.6,4.4,4.2,4,3.8,3.6,3.4,3.2,3,3,3,3,3,3,3,3,3
1408,"16C1408","Constância",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,"16C1410","Entroncamento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,"16C1411","Ferreira do Zêzere",7,7,7,10.3,13.6,16.9,20.2,23.5,26.8,30.1,33.4,36.7,40,36,32,28,24,20,16,12,8,4,0,0,0,0,0,0,0,0,0
1421,"16C1421","Ourém",38,38,38,45.5,53,60.5,68,75.5,83,90.5,98,105.5,113,103.2,93.4,83.6,73.8,64,54.2,44.4,34.6,24.8,15,15,15,15,15,15,15,15,15
1417,"16C1417","Sardoal",1,1,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,1.8,1.6,1.4,1.2,1,0.8,0.6,0.4,0.2,0,0,0,0,0,0,0,0,0
1418,"16C1418","Tomar",11,11,11,12.3,13.6,14.9,16.2,17.5,18.8,20.1,21.4,22.7,24,22.3,20.6,18.9,17.2,15.5,13.8,12.1,10.4,8.7,7,7,7,7,7,7,7,7,7
1419,"16C1419","Torres Novas",3,3,3,6.4,9.8,13.2,16.6,20,23.4,26.8,30.2,33.6,37,33.6,30.2,26.8,23.4,20,16.6,13.2,9.8,6.4,3,3,3,3,3,3,3,3,3
1420,"16C1420","Vila Nova da Barquinha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,"1711115","Amadora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,"1711105","Cascais",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,"1711106","Lisboa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,"1711107","Loures",8,8,8,7.6,7.2,6.8,6.4,6,5.6,5.2,4.8,4.4,4,4.7,5.4,6.1,6.8,7.5,8.2,8.9,9.6,10.3,11,11,11,11,11,11,11,11,11
1109,"1711109","Mafra",43,43,43,43.1,43.2,43.3,43.4,43.5,43.6,43.7,43.8,43.9,44,43.3,42.6,41.9,41.2,40.5,39.8,39.1,38.4,37.7,37,37,37,37,37,37,37,37,37
1116,"1711116","Odivelas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,"1711110","Oeiras",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,"1711111","Sintra",23,23,23,22.3,21.6,20.9,20.2,19.5,18.8,18.1,17.4,16.7,16,15,14,13,12,11,10,9,8,7,6,6,6,6,6,6,6,6,6
1114,"1711114","Vila Franca de Xira",13,13,13,12,11,10,9,8,7,6,5,4,3,10.4,17.8,25.2,32.6,40,47.4,54.8,62.2,69.6,77,77,77,77,77,77,77,77,77
1502,"1721502","Alcochete",1,1,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,3.1,4.2,5.3,6.4,7.5,8.6,9.7,10.8,11.9,13,13,13,13,13,13,13,13,13
1503,"1721503","Almada",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1.4,2.1,2.8,3.5,4.2,4.9,5.6,6.3,7,7,7,7,7,7,7,7,7
1504,"1721504","Barreiro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,"1721506","Moita",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,"1721507","Montijo",54,54,54,49.7,45.4,41.1,36.8,32.5,28.2,23.9,19.6,15.3,11,10.3,9.6,8.9,8.2,7.5,6.8,6.1,5.4,4.7,4,4,4,4,4,4,4,4,4
1508,"1721508","Palmela",22,22,22,21.5,21,20.5,20,19.5,19,18.5,18,17.5,17,16.9,16.8,16.7,16.6,16.5,16.4,16.3,16.2,16.1,16,16,16,16,16,16,16,16,16
1510,"1721510","Seixal",6,6,6,5.4,4.8,4.2,3.6,3,2.4,1.8,1.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,"1721511","Sesimbra",2,2,2,1.8,1.6,1.4,1.2,1,0.8,0.6,0.4,0.2,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1,1,1,1,1,1,1,1
1512,"1721512","Setúbal",6,6,6,5.4,4.8,4.2,3.6,3,2.4,1.8,1.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,"1811501","Alcácer do Sal",61,61,61,54.9,48.8,42.7,36.6,30.5,24.4,18.3,12.2,6.1,0,23.1,46.2,69.3,92.4,115.5,138.6,161.7,184.8,207.9,231,231,231,231,231,231,231,231,231
1505,"1811505","Grândola",323,323,323,292.7,262.4,232.1,201.8,171.5,141.2,110.9,80.6,50.3,20,39.1,58.2,77.3,96.4,115.5,134.6,153.7,172.8,191.9,211,211,211,211,211,211,211,211,211
211,"1810211","Odemira",402,402,402,381.6,361.2,340.8,320.4,300,279.6,259.2,238.8,218.4,198,212.2,226.4,240.6,254.8,269,283.2,297.4,311.6,325.8,340,340,340,340,340,340,340,340,340
1509,"1811509","Santiago do Cacém",686,686,686,675.9,665.8,655.7,645.6,635.5,625.4,615.3,605.2,595.1,585,546.9,508.8,470.7,432.6,394.5,356.4,318.3,280.2,242.1,204,204,204,204,204,204,204,204,204
1513,"1811513","Sines",294,294,294,281.4,268.8,256.2,243.6,231,218.4,205.8,193.2,180.6,168,154.7,141.4,128.1,114.8,101.5,88.2,74.9,61.6,48.3,35,35,35,35,35,35,35,35,35
1201,"1821201","Alter do Chão",5,5,5,4.5,4,3.5,3,2.5,2,1.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,"1821202","Arronches",0,0,0,0.8,1.6,2.4,3.2,4,4.8,5.6,6.4,7.2,8,7.2,6.4,5.6,4.8,4,3.2,2.4,1.6,0.8,0,0,0,0,0,0,0,0,0
1203,"1821203","Avis",0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,33.2,49.8,66.4,83,99.6,116.2,132.8,149.4,166,166,166,166,166,166,166,166,166
1204,"1821204","Campo Maior",0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,23,34.5,46,57.5,69,80.5,92,103.5,115,115,115,115,115,115,115,115,115
1205,"1821205","Castelo de Vide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,"1821206","Crato",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,"1821207","Elvas",0,0,0,8.5,17,25.5,34,42.5,51,59.5,68,76.5,85,103.4,121.8,140.2,158.6,177,195.4,213.8,232.2,250.6,269,269,269,269,269,269,269,269,269
1208,"1821208","Fronteira",0,0,0,0.7,1.4,2.1,2.8,3.5,4.2,4.9,5.6,6.3,7,11.9,16.8,21.7,26.6,31.5,36.4,41.3,46.2,51.1,56,56,56,56,56,56,56,56,56
1209,"1821209","Gavião",2,2,2,1.9,1.8,1.7,1.6,1.5,1.4,1.3,1.2,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1210,"1821210","Marvão",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,"1821211","Monforte",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.2,1.8,2.4,3,3.6,4.2,4.8,5.4,6,6,6,6,6,6,6,6,6
707,"1820707","Mora",51,51,51,45.9,40.8,35.7,30.6,25.5,20.4,15.3,10.2,5.1,0,9.6,19.2,28.8,38.4,48,57.6,67.2,76.8,86.4,96,96,96,96,96,96,96,96,96
1212,"1821212","Nisa",1,1,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.4,2.8,3.2,3.6,4,4.4,4.8,5.2,5.6,6,6,6,6,6,6,6,6,6
1213,"1821213","Ponte de Sor",107,107,107,96.5,86,75.5,65,54.5,44,33.5,23,12.5,2,8.1,14.2,20.3,26.4,32.5,38.6,44.7,50.8,56.9,63,63,63,63,63,63,63,63,63
1214,"1821214","Portalegre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,"1830701","Alandroal",7,7,7,9.2,11.4,13.6,15.8,18,20.2,22.4,24.6,26.8,29,31.6,34.2,36.8,39.4,42,44.6,47.2,49.8,52.4,55,55,55,55,55,55,55,55,55
702,"1830702","Arraiolos",21,21,21,18.9,16.8,14.7,12.6,10.5,8.4,6.3,4.2,2.1,0,5.5,11,16.5,22,27.5,33,38.5,44,49.5,55,55,55,55,55,55,55,55,55
703,"1830703","Borba",2,2,2,1.8,1.6,1.4,1.2,1,0.8,0.6,0.4,0.2,0,1,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,10,10
704,"1830704","Estremoz",9,9,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,19.1,24.2,29.3,34.4,39.5,44.6,49.7,54.8,59.9,65,65,65,65,65,65,65,65,65
705,"1830705","Évora",56,56,56,75.2,94.4,113.6,132.8,152,171.2,190.4,209.6,228.8,248,223.7,199.4,175.1,150.8,126.5,102.2,77.9,53.6,29.3,5,5,5,5,5,5,5,5,5
706,"1830706","Montemor-o-Novo",283,283,283,255.4,227.8,200.2,172.6,145,117.4,89.8,62.2,34.6,7,10,13,16,19,22,25,28,31,34,37,37,37,37,37,37,37,37,37
708,"1830708","Mourão",0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,4.8,7.2,9.6,12,14.4,16.8,19.2,21.6,24,24,24,24,24,24,24,24,24
709,"1830709","Portel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,"1830710","Redondo",0,0,0,21,42,63,84,105,126,147,168,189,210,190,170,150,130,110,90,70,50,30,10,10,10,10,10,10,10,10,10
711,"1830711","Reguengos de Monsaraz",5,5,5,9.7,14.4,19.1,23.8,28.5,33.2,37.9,42.6,47.3,52,49.6,47.2,44.8,42.4,40,37.6,35.2,32.8,30.4,28,28,28,28,28,28,28,28,28
1215,"1831215","Sousel",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.9,1.2,1.5,1.8,2.1,2.4,2.7,3,3,3,3,3,3,3,3,3
712,"1830712","Vendas Novas",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.9,1.2,1.5,1.8,2.1,2.4,2.7,3,3,3,3,3,3,3,3,3
713,"1830713","Viana do Alentejo",4,4,4,8.8,13.6,18.4,23.2,28,32.8,37.6,42.4,47.2,52,50.4,48.8,47.2,45.6,44,42.4,40.8,39.2,37.6,36,36,36,36,36,36,36,36,36
714,"1830714","Vila Viçosa",1,1,1,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,"1840201","Aljustrel",0,0,0,0,0,0,0,0,0,0,0,0,0,53.1,106.2,159.3,212.4,265.5,318.6,371.7,424.8,477.9,531,531,531,531,531,531,531,531,531
202,"1840202","Almodôvar",39,39,39,35.5,32,28.5,25,21.5,18,14.5,11,7.5,4,30.1,56.2,82.3,108.4,134.5,160.6,186.7,212.8,238.9,265,265,265,265,265,265,265,265,265
203,"1840203","Alvito",19,19,19,17.1,15.2,13.3,11.4,9.5,7.6,5.7,3.8,1.9,0,3.1,6.2,9.3,12.4,15.5,18.6,21.7,24.8,27.9,31,31,31,31,31,31,31,31,31
204,"1840204","Barrancos",2,2,2,1.8,1.6,1.4,1.2,1,0.8,0.6,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,"1840205","Beja",77,77,77,103.4,129.8,156.2,182.6,209,235.4,261.8,288.2,314.6,341,422.7,504.4,586.1,667.8,749.5,831.2,912.9,994.6,1076.3,1158,1158,1158,1158,1158,1158,1158,1158,1158
206,"1840206","Castro Verde",22,22,22,19.8,17.6,15.4,13.2,11,8.8,6.6,4.4,2.2,0,11.3,22.6,33.9,45.2,56.5,67.8,79.1,90.4,101.7,113,113,113,113,113,113,113,113,113
207,"1840207","Cuba",13,13,13,11.7,10.4,9.1,7.8,6.5,5.2,3.9,2.6,1.3,0,1,2,3,4,5,6,7,8,9,10,10,10,10,10,10,10,10,10
208,"1840208","Ferreira do Alentejo",52,52,52,75.6,99.2,122.8,146.4,170,193.6,217.2,240.8,264.4,288,317.7,347.4,377.1,406.8,436.5,466.2,495.9,525.6,555.3,585,585,585,585,585,585,585,585,585
209,"1840209","Mértola",109,109,109,98.1,87.2,76.3,65.4,54.5,43.6,32.7,21.8,10.9,0,88.2,176.4,264.6,352.8,441,529.2,617.4,705.6,793.8,882,882,882,882,882,882,882,882,882
210,"1840210","Moura",11,11,11,9.9,8.8,7.7,6.6,5.5,4.4,3.3,2.2,1.1,0,9.8,19.6,29.4,39.2,49,58.8,68.6,78.4,88.2,98,98,98,98,98,98,98,98,98
212,"1840212","Ourique",73,73,73,69.5,66,62.5,59,55.5,52,48.5,45,41.5,38,67.5,97,126.5,156,185.5,215,244.5,274,303.5,333,333,333,333,333,333,333,333,333
213,"1840213","Serpa",37,37,37,49.3,61.6,73.9,86.2,98.5,110.8,123.1,135.4,147.7,160,261.5,363,464.5,566,667.5,769,870.5,972,1073.5,1175,1175,1175,1175,1175,1175,1175,1175,1175
214,"1840214","Vidigueira",12,12,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.6,18.2,18.8,19.4,20,20.6,21.2,21.8,22.4,23,23,23,23,23,23,23,23,23
1403,"1851403","Almeirim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,"1851404","Alpiarça",0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,4.4,6.6,8.8,11,13.2,15.4,17.6,19.8,22,22,22,22,22,22,22,22,22
1103,"1851103","Azambuja",2,2,2,1.9,1.8,1.7,1.6,1.5,1.4,1.3,1.2,1.1,1,1.3,1.6,1.9,2.2,2.5,2.8,3.1,3.4,3.7,4,4,4,4,4,4,4,4,4
1405,"1851405","Benavente",16,16,16,14.4,12.8,11.2,9.6,8,6.4,4.8,3.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,"1851406","Cartaxo",4,4,4,3.6,3.2,2.8,2.4,2,1.6,1.2,0.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,"1851407","Chamusca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,"1851409","Coruche",43,43,43,38.7,34.4,30.1,25.8,21.5,17.2,12.9,8.6,4.3,0,1.1,2.2,3.3,4.4,5.5,6.6,7.7,8.8,9.9,11,11,11,11,11,11,11,11,11
1412,"1851412","Golegã",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,"1851414","Rio Maior",25,25,25,23.8,22.6,21.4,20.2,19,17.8,16.6,15.4,14.2,13,11.9,10.8,9.7,8.6,7.5,6.4,5.3,4.2,3.1,2,2,2,2,2,2,2,2,2
1415,"1851415","Salvaterra de Magos",7,7,7,6.4,5.8,5.2,4.6,4,3.4,2.8,2.2,1.6,1,10.4,19.8,29.2,38.6,48,57.4,66.8,76.2,85.6,95,95,95,95,95,95,95,95,95
1416,"1851416","Santarém",59,59,59,54,49,44,39,34,29,24,19,14,9,11.9,14.8,17.7,20.6,23.5,26.4,29.3,32.2,35.1,38,38,38,38,38,38,38,38,38
801,"1500801","Albufeira",62,62,62,56.1,50.2,44.3,38.4,32.5,26.6,20.7,14.8,8.9,3,2.9,2.8,2.7,2.6,2.5,2.4,2.3,2.2,2.1,2,2,2,2,2,2,2,2,2
802,"1500802","Alcoutim",362,362,362,333,304,275,246,217,188,159,130,101,72,65.6,59.2,52.8,46.4,40,33.6,27.2,20.8,14.4,8,8,8,8,8,8,8,8,8
803,"1500803","Aljezur",230,230,230,208.3,186.6,164.9,143.2,121.5,99.8,78.1,56.4,34.7,13,12.4,11.8,11.2,10.6,10,9.4,8.8,8.2,7.6,7,7,7,7,7,7,7,7,7
804,"1500804","Castro Marim",148,148,148,136.5,125,113.5,102,90.5,79,67.5,56,44.5,33,29.8,26.6,23.4,20.2,17,13.8,10.6,7.4,4.2,1,1,1,1,1,1,1,1,1
805,"1500805","Faro",7,7,7,6.3,5.6,4.9,4.2,3.5,2.8,2.1,1.4,0.7,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1,1,1,1,1,1,1,1
806,"1500806","Lagoa",0,0,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0,0,0,0,0,0,0,0,0
807,"1500807","Lagos",109,109,109,103.2,97.4,91.6,85.8,80,74.2,68.4,62.6,56.8,51,46.2,41.4,36.6,31.8,27,22.2,17.4,12.6,7.8,3,3,3,3,3,3,3,3,3
808,"1500808","Loulé",115,115,115,105.9,96.8,87.7,78.6,69.5,60.4,51.3,42.2,33.1,24,21.6,19.2,16.8,14.4,12,9.6,7.2,4.8,2.4,0,0,0,0,0,0,0,0,0
809,"1500809","Monchique",3,3,3,3.3,3.6,3.9,4.2,4.5,4.8,5.1,5.4,5.7,6,5.4,4.8,4.2,3.6,3,2.4,1.8,1.2,0.6,0,0,0,0,0,0,0,0,0
810,"1500810","Olhão",1,1,1,0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,"1500811","Portimão",6,6,6,5.9,5.8,5.7,5.6,5.5,5.4,5.3,5.2,5.1,5,4.6,4.2,3.8,3.4,3,2.6,2.2,1.8,1.4,1,1,1,1,1,1,1,1,1
812,"1500812","São Brás de Alportel",21,21,21,20.5,20,19.5,19,18.5,18,17.5,17,16.5,16,14.4,12.8,11.2,9.6,8,6.4,4.8,3.2,1.6,0,0,0,0,0,0,0,0,0
813,"1500813","Silves",45,45,45,42,39,36,33,30,27,24,21,18,15,14.2,13.4,12.6,11.8,11,10.2,9.4,8.6,7.8,7,7,7,7,7,7,7,7,7
814,"1500814","Tavira",536,536,536,495.5,455,414.5,374,333.5,293,252.5,212,171.5,131,119.2,107.4,95.6,83.8,72,60.2,48.4,36.6,24.8,13,13,13,13,13,13,13,13,13
815,"1500815","Vila do Bispo",98,98,98,92.2,86.4,80.6,74.8,69,63.2,57.4,51.6,45.8,40,36.2,32.4,28.6,24.8,21,17.2,13.4,9.6,5.8,2,2,2,2,2,2,2,2,2
816,"1500816","Vila Real de Santo António",6,6,6,6,6,6,6,6,6,6,6,6,6,5.8,5.6,5.4,5.2,5,4.8,4.6,4.4,4.2,4,4,4,4,4,4,4,4,4
